inc_bef_tax,profit_loss_year,balsheet_notfullyear,founded_year,ceo_count,foreign,female,birth_year,inoffice_days,default,idade_empresa,equity_ratio,fixed_asset_ratio,was_operating_2011,sales_growth,is_growing,nace_main_3312.0,nace_main_3320.0,nace_main_5510.0,nace_main_5610.0,nace_main_5629.0,nace_main_5630.0,nace_main_other,ind2_27.0,ind2_28.0,ind2_33.0,ind2_55.0,ind2_56.0,ind2_other,urban_m_2,urban_m_3,region_m_East,region_m_West,log_amort,log_curr_assets,log_curr_liab,log_extra_exp,log_extra_inc,log_extra_profit_loss,log_fixed_assets,log_intang_assets,log_inventories,log_liq_assets,log_material_exp,log_personnel_exp,log_sales,log_share_eq,log_subscribed_cap,log_labor_avg
2429.629638671875,1940.74072265625,0,2005.0,2.0,0.0,0.5,1973.5,3724.0,0,7.0,0.035055736810814635,0.12339619727135236,1,-0.022238888732396545,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,8.290589988085157,10.704182055167621,10.674304525468187,6.662470288074516,0.0,0.0,8.782555810888697,7.477415665449915,9.027694348486103,9.295249883390042,12.175351241948269,11.244865447956956,12.394582890432533,8.926733902232023,7.524481248257534,0.5024573821095439
-9374.07421875,-9388.888671875,0,2002.0,1.0,0.0,1.0,1965.5488027906092,2152.0,1,10.0,0.06693440065662384,0.0,1,-0.3416735548615835,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,7.925759914997825,9.566788991477347,0.0,0.0,0.0,0.0,0.0,7.563681215843375,6.73547203648505,9.795710490909432,9.373425601057013,9.935967315954944,0.0,5.226741773405311,0.08004270996602277
81748.1484375,0.0,0,2000.0,1.0,0.0,0.0,1976.0,1662.0,0,12.0,0.17075530489397672,0.3464625202032909,1,0.26994838790240117,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.721052698134512,10.655887642486215,10.901410833385356,0.0,0.0,0.0,10.023288342822456,4.456498333362998,0.0,9.987670356058066,10.441525097523945,11.034607051011255,12.144399515236417,9.435340012191169,9.315790903113744,0.2876820799023615
1725.9259033203125,1251.851806640625,0,1994.0,1.0,0.0,0.0,1962.0,3318.0,0,18.0,0.03691126646473862,0.49445099100182466,1,-0.05573406300806728,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,8.790477705470085,11.932835634837106,9.894048712919323,0.0,0.0,0.0,11.910638835006212,0.0,10.480545099250945,10.077482875583607,11.63642946576465,9.865222101724457,11.701838531205752,12.546653728376645,9.315790903113744,0.08004270996602277
-7459.25927734375,-7611.111328125,0,2010.0,1.0,0.0,1.0,1977.0,2432.0,0,2.0,0.2156256841313774,0.8506432820155223,1,1.193554317508763,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.57215123700179,8.985468460231433,11.322449406668394,0.0,0.0,0.0,11.381308399565857,8.910370746003398,0.0,8.259448591410774,11.079533438974217,9.92261277136824,11.373334230679866,0.0,10.008893086711856,0.4682660010543746
-13296.2958984375,-13540.7412109375,0,2009.0,1.0,0.0,1.0,1965.0,1407.0,1,3.0,0.10943313086872987,0.13810461880276356,1,0.34107854218493466,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,6.717715094057181,9.587830164351448,10.608075482735543,0.0,0.0,0.0,7.757067014179361,0.0,6.811692967032096,9.422541301842212,11.113125956685867,11.109307010122892,11.705236156526185,0.0,7.524481248257534,0.6966133753367869
-12744.4443359375,-13014.814453125,0,1990.0,1.0,0.0,0.0,1954.0,6529.0,0,22.0,0.07303370791346939,0.8204891000010877,1,0.021705510030483488,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,8.25560715432469,9.909445646695849,12.072060065725095,0.0,0.0,0.0,11.429071512837083,0.0,8.658737766104597,9.146599553422622,11.374228162695873,10.909637269778615,11.773044181234331,0.0,9.010203263514844,0.5947071077466928
-3348.148193359375,-3359.25927734375,0,2011.0,1.0,0.0,0.0,1950.0,2144.0,1,1.0,2.0,0.9999999986633663,1,-0.7680215652215855,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,4.900324235415573,0.0,9.138275368631174,0.0,0.0,0.0,6.6189367374262025,0.0,0.0,0.0,9.333956535426388,8.097482688588027,9.348255161044028,0.0,7.524481248257534,0.24201203450448705
-88.88888549804688,-122.22222137451172,0,2003.0,1.0,0.0,0.0,1977.0,3337.0,1,9.0,0.2070393291641652,0.0,1,1.8699776906059453,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,7.345460506182506,7.489908838817288,8.305346671651934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93021420405992,6.4982263522272605,9.854777678112137,0.0,5.917199843171274,0.08004270996602277
-4425.92578125,-4959.25927734375,0,1999.0,1.0,0.0,0.0,1975.0,3117.0,0,13.0,0.1355993515346862,0.7257729238503158,1,0.03208009706455725,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,8.079285268142055,10.017026176741918,10.746751086183037,5.682193059133173,0.0,0.0,10.993250317651787,4.214593652790453,9.166918565324288,8.664507891675177,12.190569179208794,11.407411465312114,12.540045332306379,10.054979175649944,9.315790903113744,0.826244445391959
-114.81481170654295,-129.62962341308594,0,1996.0,1.0,0.0,0.0,1948.0,4748.0,0,16.0,0.05291005068806693,0.8677248731369754,1,0.10000003294211017,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,5.004940091058004,6.8318736306778485,6.573421501297189,0.0,0.0,0.0,8.71194948521231,0.0,0.0,5.575808758677872,6.993831058117547,8.542261495620798,8.782555810888697,7.974086637671755,5.917199843171274,0.08004270996602277
-2711.111083984375,-2711.111083984375,1,2012.0,1.0,1.0,0.0,1965.5488027906092,1124.0,1,0.0,2.0,0.0,0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0.0,6.713226187318412,7.428025033412011,0.0,0.0,0.0,0.0,0.0,0.0,4.9275220048160815,8.032287989436517,6.525735429765476,6.948648364725352,0.0,7.524481248257534,0.08004270996602277
-33237.03515625,-33677.77734375,0,1998.0,1.0,0.0,0.0,1964.0,2588.0,0,14.0,0.06337938527640458,0.43034604148479666,1,-0.06765195475571745,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,7.901377353792616,9.719891903180844,10.984493277357096,5.004940091058004,4.412573825234071,0.0,9.439471897037999,0.0,8.895766604056085,7.786721007521674,12.040155116447497,11.263289136819946,12.299736157821403,0.0,7.524481248257534,0.6248980942068691
1548.148193359375,1348.148193359375,0,2011.0,2.0,0.0,0.5,1970.0,1872.0,0,1.0,0.32092424090831295,0.0,0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,4.872366016642643,8.660664871236591,7.917698211859414,0.0,0.0,0.0,0.0,0.0,8.39963510604258,5.656639086131363,11.18669604427079,10.319791236536224,11.510153814994633,8.015302870464303,7.524481248257534,0.6111735999964393
-2407.407470703125,-2459.25927734375,0,2011.0,1.0,0.0,0.0,1966.0,2154.0,0,1.0,1.1933173803636543,0.4606205229793613,1,0.6096269261194527,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,4.953999599485668,6.731062309934239,8.897793714139745,0.0,0.0,0.0,6.573421501297189,0.0,5.75515602705346,6.1865895814999,9.823977303992525,9.147388716101673,10.161464728823214,0.0,7.524481248257534,0.12393690415614304
785.1851806640625,744.4444580078125,0,1999.0,1.2847577986304843,0.0,0.0,1965.5488027906092,3022.3272879298434,0,13.0,1.1380880853738358,0.018968133922670005,1,0.1210964455920442,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5.357110262375687,9.167305236906666,7.218149721243448,0.0,0.0,0.0,5.226741773405311,0.0,8.903850439002401,6.8900815205104395,9.768530814231761,9.750135577097083,10.488520429241627,9.036106025364846,9.315790903113744,0.19497267298512155
8051.85205078125,7311.111328125,0,2011.0,1.0,1.0,0.0,1965.5488027906092,1949.0,0,1.0,0.09738994882692066,0.0,1,5.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,7.109243777381267,9.853026251584192,8.81826852203852,0.0,0.0,0.0,0.0,0.0,6.2947875155005715,9.737972871871026,10.790026703431861,9.038747772282735,11.107642059103211,9.050115110560956,7.524481248257534,0.2396728610824229
333.3333435058594,300.0,0,2008.0,1.0,0.0,0.0,1964.0,3239.0,1,4.0,0.02992220258795448,0.0,1,-0.2809010592721761,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,5.408167817859579,8.730672380359394,5.099640590855104,0.0,0.0,0.0,0.0,0.0,0.0,8.151237239871076,7.428025033412011,9.137877200242468,9.534908680564646,8.70399233903025,5.226741773405311,0.08004270996602277
-337.03704833984375,-340.7407531738281,0,2005.0,1.0,1.0,0.0,1965.5488027906092,1783.0,0,7.0,0.466128026163623,0.9788688631372647,1,-0.7003816636042006,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,6.223971533984985,8.797777920408377,0.0,0.0,0.0,10.057681116488492,0.0,0.0,6.209186015795527,6.886304620844849,0.0,7.059585851751559,9.753798762381681,9.315790903113744,0.553911377554889
800.0,800.0,0,2008.0,1.0,1.0,0.0,1965.5488027906092,2117.0,0,4.0,0.08380824248664141,0.0,1,-0.42111779469008553,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0,10.00321056667654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.002204387584289,8.81442393899871,8.120874989707676,9.249301041555439,10.00321056667654,7.524481248257534,0.09097177982541813
-13488.888671875,-13540.7412109375,0,1994.0,1.2847577986304843,0.0,0.0,1965.5488027906092,3022.3272879298434,0,18.0,1.1996308542123106,0.17471546180085815,1,0.22880880076958246,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,7.939053148659644,9.153679903993556,7.931098414776163,0.0,0.0,0.0,7.6519299349114815,6.194178601100063,8.78369132753487,7.669374199169662,11.330215832884798,10.078105111815624,11.487655893002051,0.0,9.578134372962893,0.4054651081081644
9425.92578125,5822.22216796875,0,2000.0,1.0,0.0,0.0,1949.0,3844.0,1,12.0,0.2326663502066462,0.0,1,-0.6828971283388663,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,8.982216850838578,5.575808758677872,0.0,0.0,0.0,0.0,0.0,0.0,8.551608959818166,5.75515602705346,0.0,9.174624945620575,8.948624427577249,7.524481248257534,0.39346057883926494
181.48147583007812,114.81481170654295,0,1995.0,2.0,0.0,0.5,1972.0,5222.5,0,17.0,0.06069188663217994,0.329759262703569,1,-0.31901349834663656,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,7.153660082058307,9.41502419546346,9.066499884373552,0.0,0.0,0.0,8.705834256219246,0.0,9.411092917781685,3.8948391568291676,10.080900516118561,9.053586959017384,10.459527647257604,8.325288045886003,7.01401536549069,0.2006706968168022
-16933.333984375,-16974.07421875,0,1995.0,1.0,0.0,0.0,1956.0,837.0,0,17.0,0.3416467547646893,0.8349846256454545,1,2.772787284738756,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,8.468057415772227,8.02746441937232,10.403057805974006,0.0,0.0,0.0,10.209373721177727,7.742707362903323,0.0,8.015302870464303,10.10813062994682,8.858031510602455,9.959705050763507,0.0,9.315790903113744,0.15415068408473293
1837.0369873046875,1492.5926513671875,0,2010.0,1.0,0.0,0.0,1963.0,1303.0,1,2.0,0.11550011501805521,0.0,1,0.6268875317009499,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6.871052861984217,9.682487515241693,10.75223433482705,0.0,0.0,0.0,0.0,0.0,9.055750744914222,6.398594934535208,11.829876931891105,11.044181479540004,12.235168734547143,8.408757966702264,7.524481248257534,0.6720937612166414
5588.888671875,4744.4443359375,0,2009.0,1.0,0.0,0.0,1980.0,2676.0,0,3.0,0.013328711912057454,0.074267584847484,1,0.07820837815906369,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,7.9163482979038555,11.764613894484508,10.854950247521518,0.0,0.0,0.0,9.241792386269763,0.0,9.911835908616842,7.933757058974608,12.900952308849813,10.81415288208741,13.042761031090828,11.390183071927114,7.524481248257534,0.4682660010543746
-203.70370483398435,-218.51852416992188,1,2012.0,1.0,0.0,0.0,1965.5488027906092,1365.0,0,0.0,0.6657789535485433,0.0,0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0,7.931098414776163,7.046776245475829,0.0,0.0,0.0,0.0,0.0,6.9557338694950985,7.458378396083718,9.726765873058266,7.449799620559958,9.816328650460662,7.398990277880189,7.524481248257534,0.37248568573884533
86629.6328125,77966.6640625,0,2000.0,1.0,0.0,0.0,1952.0,6018.0,0,12.0,0.0004476640243693207,0.0,1,0.0006891577165450263,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,11.418707157606178,9.151718169029065,0.0,0.0,0.0,0.0,0.0,0.0,9.469642937998762,7.806515511259359,6.301600981588468,11.423254759644845,11.309324473436593,3.731477671729219,0.39346057883926494
92.59259033203124,81.48148345947266,0,2011.0,1.0,0.0,0.0,1979.0,2111.0,0,1.0,0.3364737522993351,0.0,1,-0.17274474194419914,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0,8.613358208158106,9.171164360948746,0.0,0.0,0.0,0.0,0.0,8.000510932766634,7.316351304217764,8.236175257414141,7.800466474855333,8.761892351651241,0.0,7.524481248257534,0.08004270996602277
625.9259033203125,585.1851806640625,0,2011.0,1.0,0.0,1.0,1965.5488027906092,989.0,1,1.0,0.1616031050206162,0.015837104185494902,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,3.421967812874936,9.33067812766574,9.130282568160053,0.0,0.0,0.0,5.206648665569897,0.0,9.270448959934752,5.186143531722567,9.974303175863657,8.82971423103005,10.3155076919066,7.710039173781349,7.524481248257534,0.11778303565638346
8537.037109375,7948.14794921875,0,2009.0,1.0,0.0,1.0,1970.0,2693.0,0,3.0,0.07112375339752909,0.09075390877264711,1,0.046419665606899044,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,7.783640596221253,10.072178052949049,10.700850453100337,0.0,0.0,0.0,7.768094680697618,0.0,7.544273331731486,9.862717639992917,12.318578726966367,10.595640684505941,12.539368861791104,0.0,7.524481248257534,0.789088450233789
25737.037109375,25737.037109375,0,1997.0,1.0,0.0,0.0,1950.0,3117.0,0,15.0,0.13783596789502411,0.9991270388903327,1,0.05262055478806572,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9.8719337948968,5.866048244059906,10.898128623335342,0.0,0.0,0.0,12.905958864550877,0.0,0.0,5.866048244059906,11.497972347271062,10.508741113351547,12.135297802229474,12.743413244764412,10.925156784281393,0.5314449148612745
6129.62939453125,5914.81494140625,0,1996.0,1.0,1.0,0.0,1965.5488027906092,4541.0,0,16.0,0.04249665360643459,0.7360219549434301,1,0.11775537682442701,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.560065980526812,12.981160491117956,13.582444187918435,0.0,0.0,0.0,14.013362967605312,7.995531316327849,11.16903981679311,8.018966898148593,13.792277050674338,14.31449363476483,14.841979840104498,13.618035971721486,11.161541743328065,2.684629919662458
-1574.0740966796875,-1581.4814453125,0,1997.0,1.0,0.0,0.0,1969.0,3736.0,0,15.0,0.426985464848952,0.0,1,-0.30011790605549504,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,4.267882782613995,8.375177245839627,6.099072565755355,0.0,0.0,0.0,0.0,0.0,0.0,6.662470288074516,8.15016855675687,7.777451262146214,8.388745173486017,8.267087539803843,7.524481248257534,0.08004270996602277
-56462.96484375,-57007.40625,0,1995.0,1.0,0.0,0.0,1980.0,3545.0,0,17.0,0.057795113089443996,0.010276694105771816,1,-0.2929810920600648,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,8.466500148585093,12.220765503027726,11.77318697934211,10.614098920651424,0.0,0.0,7.653688188279235,0.0,10.153996893366225,7.366749429028583,12.32727815118233,10.30676139438554,12.456157681264875,10.812736518017068,9.380323755800207,0.2451224683990101
1685.1851806640625,1507.4073486328125,0,2002.0,1.0,0.0,0.0,1961.0,5170.0,0,10.0,1.5060241082916501,0.03815260923221685,1,-0.09716142396600716,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.5389512172306565,8.867469199907262,7.552081755965898,0.0,0.0,0.0,5.64361297615363,0.0,8.341313109331654,7.548185133095914,9.752938062924324,8.768251597342884,10.193980928357893,8.624065883471308,9.315790903113744,0.39346057883926494
222.22222900390625,125.9259262084961,0,2002.0,1.2847577986304843,0.0,0.0,1965.5488027906092,3022.3272879298434,1,10.0,0.3449862092163792,0.7685142547369608,0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,7.567518036558224,8.916848879347976,9.094750742034046,0.0,0.0,0.0,10.116695976006604,0.0,7.396721500607146,1.5483502073130806,10.560169587065566,9.387174651816437,10.304531770079715,8.780280827000245,9.315790903113744,0.16598513466933668
-4618.5185546875,-4637.037109375,0,2011.0,1.0,0.0,0.0,1979.0,1837.0,0,1.0,2.0,0.0,0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0,6.761529887861714,8.217358538114986,0.0,0.0,0.0,0.0,0.0,0.0,6.761529887861714,8.295224852589547,9.273582887645727,9.214136867097366,0.0,7.524481248257534,0.10848064522228096
-7785.18505859375,-7822.22216796875,0,2006.0,2.0,0.0,0.5,1963.5,2919.5,1,6.0,2.0,0.31021196008246243,1,0.06776908214434194,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,7.72976784716822,7.190620195034197,10.776659709454323,1.5483502073130806,0.0,0.0,6.392413348176721,0.0,6.301600981588468,6.341534427834365,10.014211967278447,9.193258288688789,10.19564156893252,0.0,9.315790903113744,0.14818051426841064
11262.962890625,0.0,0,1994.0,2.0,0.5,0.5,1942.0,2117.0,0,18.0,0.17923288817565347,0.3038594849859164,1,0.020041138028531354,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.027694348486103,10.652653543841957,10.473343807802488,0.0,0.0,0.0,9.843633355301993,6.7485858720074265,7.888959492205075,10.157019507265998,12.965001202492703,11.009619027180156,13.147166349758496,9.868871137378406,9.315790903113744,0.41050289734578826
-22400.0,-22400.0,0,2009.0,2.0,0.0,0.5,1961.0,2593.0,0,3.0,0.7396449787736736,0.0,1,0.020702642891429198,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,7.879193343497523,7.825925688467435,10.796037197491366,0.0,0.0,0.0,0.0,0.0,0.0,5.886823902353611,10.298935994257638,9.905572389471262,10.31329750499811,0.0,7.524481248257534,0.17185025692665923
3303.70361328125,2959.25927734375,0,2002.0,1.0,0.0,0.0,1966.0,5444.0,1,10.0,0.005012531455740681,0.0,1,-0.15017986356610483,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,0.0,8.907867949129857,7.592104594228131,0.0,0.0,0.0,0.0,0.0,0.0,7.2889024296497205,7.561757270880505,8.446826364486872,9.259225769705994,8.70153126835361,3.6385603402098208,0.27717021052272534
-25655.5546875,-25655.5546875,0,2010.0,3.0,0.0,0.0,1976.0,1640.3333740234375,0,2.0,1.180986104701531,0.2276350858885179,1,-0.100093807866902,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5.472426262747769,9.178838215848225,8.536465557897772,0.0,0.0,0.0,7.9573718647810585,0.0,7.436791831404113,6.847729995348953,11.062478660754946,10.25691443425852,11.119842829762451,0.0,9.603450433395352,0.2824601334636885
-9033.3330078125,-9033.3330078125,0,1999.0,1.0,0.0,0.0,1957.0,6534.0,0,13.0,0.13276098982523227,0.7474885944933589,1,-0.43846778626224436,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,7.447643360084862,9.958654200054635,9.298985277312847,0.0,0.0,0.0,11.043885496254498,0.0,8.011625287341673,9.799416352922487,7.9163482979038555,9.270797700388092,8.943317509399606,11.195026960544197,9.315790903113744,0.08004270996602277
-14725.92578125,-14725.92578125,0,2007.0,1.0,0.0,1.0,1965.5488027906092,2326.0,1,5.0,1.153402540405881,0.31987696120373516,1,-0.12079051515373643,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,5.143827159178157,8.7876556614584,8.529173001550527,0.0,0.0,0.0,8.033490215657041,0.0,8.370899229353435,6.171236546115043,10.914837225270384,10.434145214930487,11.142466559904452,8.425134759958627,9.315790903113744,0.4192584171764684
111.1111068725586,33.33333206176758,0,2009.0,1.0,0.0,0.0,1968.0,2855.0,0,3.0,0.10748065155717931,0.10253654172724719,1,0.8543777639101278,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,5.855496367476102,9.646267621158502,9.432378155904916,0.0,0.0,0.0,7.477415665449915,0.0,8.84637433380847,7.963833683199345,10.212233735117255,9.204869869620046,10.544490233608599,8.579834069662054,7.524481248257534,0.10536051640288437
-53277.77734375,-53277.77734375,0,1996.0,1.0,0.0,0.0,1970.0,3881.0,1,16.0,1.3723696310201807,0.034766695942117586,1,0.2671469186974661,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5.487865820941912,8.963904516549565,11.639403712464173,0.0,0.0,0.0,5.64361297615363,0.0,0.0,8.559450623952218,11.504193782669434,10.325757603394072,11.188951810269606,0.0,9.315790903113744,0.4639087123072723
57640.7421875,57470.37109375,0,2007.0,3.0,0.0,0.3333333432674408,1983.0,1915.0,0,5.0,0.1902225661837128,0.022382853844228875,1,-0.10597085908026709,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,6.354498896285886,10.952641758714517,10.6348105420535,0.0,0.0,0.0,7.176565912151676,0.0,9.665716729392615,8.418616148016046,11.459691472856992,9.831368811487149,11.414384007707401,9.318121295924904,9.315790903113744,0.3772942379534274
354333.34375,171151.859375,0,2002.0,1.0,1.0,0.0,1965.5488027906092,3554.0,0,10.0,0.00837156394382182,0.17905100090114376,1,-0.005063766252670605,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.524190460361279,13.897613564839977,13.185207886388179,5.226741773405311,0.0,0.0,12.378535083456853,8.302596325898584,12.316823093743828,13.156652237399792,14.396962967651726,13.326756024168052,14.86221374864162,13.560289786636204,9.315790903113744,1.7516123920226014
22900.0,22900.0,0,1996.0,2.0,0.0,0.0,1970.0,4658.0,0,16.0,0.0661572536648032,0.3846134887326256,1,0.18647460261324555,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,9.958654200054635,12.517678323071594,11.897060210638935,0.0,5.07679289185262,5.07679289185262,12.056740286843928,7.819993376421689,9.424337061756784,9.704645793358937,13.231146479325982,11.60433137107554,13.464056159661222,12.462353902697442,10.296563865662979,0.8342258086221728
-13600.0,-13607.4072265625,0,2011.0,1.2847577986304843,0.0,0.0,1965.5488027906092,3022.3272879298434,1,1.0,0.1702997296841731,0.053133516335010754,1,-0.11123706276835114,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4.685896441540018,9.239636605617328,10.022959699035697,0.0,0.0,0.0,6.360918588691722,0.0,9.021450572677624,6.803505257608338,9.88710784551483,9.421042394322104,9.765984219690443,0.0,7.524481248257534,0.2006706968168022
-355.5555419921875,-377.77777099609375,0,1996.0,2.0,0.0,0.5,1946.0,6589.0,0,16.0,0.6301197466509633,0.2644402444106636,1,0.3649897491893241,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.993961427306569,9.470499909139694,6.966268758463789,0.0,0.0,0.0,8.447620771443143,0.0,7.862226331727144,8.376030634849736,9.77697278039697,6.9627694073658795,9.888236690844309,9.712297844355898,9.315790903113744,0.08004270996602277
-2814.814697265625,-2822.22216796875,0,2004.0,1.0,0.0,0.0,1979.0,2326.0,0,8.0,1.7953321633510502,0.5858767339354833,1,-0.20662767268649326,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,5.518047689752986,7.849309344700643,8.544426400176834,0.0,0.0,0.0,8.196140743538827,0.0,7.747516825675706,5.339494864275788,9.536780944219112,8.228295536693603,9.620797944883433,0.0,9.315790903113744,0.08004270996602277
-7696.29638671875,-7703.70361328125,1,2010.0,1.0,0.0,0.0,1963.0,834.0,1,2.0,2.0,0.0,1,-0.3866878160759932,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0.0,5.719339844874043,9.105913556569302,0.0,0.0,0.0,0.0,0.0,0.0,3.145109638124311,8.878884429173429,8.100858134912063,8.366602832783736,0.0,7.524481248257534,0.08004270996602277
2207.407470703125,1896.2962646484375,0,1997.0,1.0,0.0,0.0,1954.0,7012.0,0,15.0,0.15940488838451397,0.4119022266539955,1,0.006179307122168379,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.139418935820396,10.621171083478142,10.597492665747836,0.0,0.0,0.0,10.265074310227456,0.0,9.526844761179909,9.932555393104595,11.356023451610337,11.070754330793713,11.985547635498579,10.292556011569648,9.315790903113744,0.38204482260060707
-4714.81494140625,-4725.92578125,0,2010.0,1.0,0.0,0.0,1973.0,2204.0,0,2.0,0.042881645248175816,0.1873070259917646,1,-0.714519065059726,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,10.46587939438011,10.602752116505753,0.0,0.0,0.0,8.99837024875575,0.0,0.0,5.789733643216996,9.979637265647398,9.293206433981249,10.234025573059027,7.986756767657158,7.524481248257534,0.17768118000976146
48522.22265625,47888.890625,0,1991.0,1.0,0.0,0.0,1952.0,4076.0,0,21.0,1.0151474771033877,0.07905823138225841,1,0.4199827945179106,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.0,13.061340801414635,11.262528238698787,8.693490453636063,8.532825927381678,0.0,10.60615131813151,0.0,12.210714978209769,11.54274568631552,0.0,0.0,13.841543856798928,12.950056109814202,13.158732974698296,1.5517446023241919
6588.888671875,6255.5556640625,0,2003.0,1.0,1.0,0.0,1957.0,2951.0,0,9.0,0.6825938881458296,0.3071672436662631,1,-0.020605726607030004,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,8.319888817886765,9.33067812766574,8.404621516379644,0.0,0.0,0.0,8.517393171418904,0.0,5.669497696103469,9.117359722800956,10.466301346395117,10.25704452541681,11.234497730399605,9.309102505959277,9.315790903113744,0.358062866898837
-11296.2958984375,-11296.2958984375,0,2000.0,3.0,0.0,0.3333333432674408,1973.0,5112.0,0,12.0,0.005371290581524045,0.4814019044692922,1,-0.019311578073235976,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,5.965861789550051,7.577046048141346,3.6385603402098208,0.0,0.0,0.0,9.49392235130325,9.42164221115279,7.049993983509539,6.68586094706836,10.584175010257061,9.358207877377135,10.612186322354665,0.0,5.004940091058004,0.08004270996602277
-41725.92578125,-41811.109375,0,2010.0,1.0,0.0,1.0,1956.0,1619.0,1,2.0,2.0,0.0,1,-0.050310183430909136,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,7.4258213267208655,6.440828357126898,10.60972186629528,0.0,0.0,0.0,0.0,0.0,0.0,5.1219779117671935,11.046546072736225,10.071395509325555,10.73496809099213,0.0,7.524481248257534,0.4418327693089376
